tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0113443	movie	it's my party	it's my party	0	1996	\n	110	drama
tt0113448	movie	jack & sarah	jack & sarah	0	1995	\n	110	romance
tt0113451	movie	jade	jade	0	1995	\n	95	thriller
tt0113463	movie	jefferson in paris	jefferson in paris	0	1995	\n	139	drama
tt0113464	movie	jeffrey	jeffrey	0	1995	\n	92	comedy
tt0113481	movie	johnny mnemonic	johnny mnemonic	0	1995	\n	96	action|sci-fi|thriller
tt0113490	movie	the journey of august king	the journey of august king	0	1995	\n	91	drama
tt0113492	movie	judge dredd	judge dredd	0	1995	\n	96	action|adventure|sci-fi
tt0113497	movie	jumanji	jumanji	0	1995	\n	104	adventure|children|fantasy
tt0113500	movie	jury duty	jury duty	0	1995	\n	88	comedy
tt0113501	movie	just cause	just cause	0	1995	\n	102	mystery|thriller
tt0113537	movie	kicking and screaming	kicking and screaming	0	1995	\n	96	comedy|drama
tt0113538	movie	a kid in king arthur's court	a kid in king arthur's court	0	1995	\n	89	adventure|children|comedy|fantasy|romance
tt0113540	movie	kids	kids	0	1995	\n	91	drama
tt0113541	movie	kids of the round table	kids of the round table	0	1995	\n	89	adventure|children|fantasy
tt0113542	movie	killer: a journal of murder	killer: a journal of murder	0	1995	\n	91	crime|drama
tt0113552	movie	kiss of death	kiss of death	0	1995	\n	101	crime|drama|thriller
tt0113557	movie	zero kelvin	kjærlighetens kjøtere	0	1995	\n	118	action
tt0113568	movie	ghost in the shell	kôkaku kidôtai	0	1995	\n	83	animation|sci-fi
tt0113596	video	the land before time iii: the time of the great giving	the land before time iii: the time of the great giving	0	1995	\n	71	animation|children
tt0113610	movie	the last klezmer: leopold kozlowski, his life and music	the last klezmer: leopold kozlowski, his life and music	0	1994	\n	85	documentary
tt0113612	movie	last summer in the hamptons	last summer in the hamptons	0	1995	\n	108	comedy|drama
tt0113613	movie	the last supper	the last supper	0	1995	\n	92	drama|thriller
tt0113627	movie	leaving las vegas	leaving las vegas	0	1995	\n	111	drama|romance
tt0113658	movie	lilian's story	lilian's story	0	1996	\n	94	drama
tt0113670	movie	a little princess	a little princess	0	1995	\n	97	children|drama
tt0113674	movie	live nude girls	live nude girls	0	1995	\n	95	comedy
tt0113677	movie	living in oblivion	living in oblivion	0	1995	\n	90	comedy
tt0113690	movie	lord of illusions	lord of illusions	0	1995	\n	109	horror
tt0113691	movie	losing isaiah	losing isaiah	0	1995	\n	111	drama
tt0113695	movie	lotto land	lotto land	0	1995	\n	87	drama
tt0113720	movie	all things fair	lust och fägring stor	0	1995	\n	130	drama
tt0113729	movie	mad love	mad love	0	1995	\n	93	drama|romance
tt0113730	movie	madagascar skin	madagascar skin	0	1995	\n	96	romance
tt0113731	movie	madame butterfly	madame butterfly	0	1995	\n	135	musical
tt0113749	movie	mallrats	mallrats	0	1995	\n	94	comedy
tt0113755	movie	man of the house	man of the house	0	1995	\n	96	comedy
tt0113756	movie	man of the year	man of the year	0	1995	\n	86	documentary
tt0113774	movie	margaret's museum	margaret's museum	0	1995	\n	114	drama
tt0113808	movie	miami rhapsody	miami rhapsody	0	1995	\n	95	comedy
tt0113819	movie	mighty aphrodite	mighty aphrodite	0	1995	\n	95	comedy
tt0113820	movie	mighty morphin power rangers: the movie	mighty morphin power rangers: the movie	0	1995	\n	95	action|children
tt0113827	movie	mirage	mirage	0	1995	\n	92	action|thriller
tt0113828	movie	les misérables	les misérables	0	1995	\n	175	drama|musical
tt0113839	movie	a modern affair	a modern affair	0	1995	\n	90	romance
tt0113845	movie	money train	money train	0	1995	\n	110	action
tt0113849	movie	a month by the lake	a month by the lake	0	1995	\n	92	comedy|drama
tt0113851	movie	moonlight and valentino	moonlight and valentino	0	1995	\n	105	drama|romance
tt0113855	movie	mortal kombat	mortal kombat	0	1995	\n	101	action|adventure
tt0113862	movie	mr. holland's opus	mr. holland's opus	0	1995	\n	143	drama
tt0113870	movie	murder in the first	murder in the first	0	1995	\n	122	drama|thriller
tt0113896	movie	my family	my family	0	1995	\n	128	drama
tt0113936	movie	senior trip	senior trip	0	1995	\n	91	comedy
tt0113947	movie	nelly & monsieur arnaud	nelly & monsieur arnaud	0	1995	\n	106	drama
tt0113948	video	nemesis 2: nebula	nemesis 2: nebula	0	1995	\n	83	action|sci-fi|thriller
tt0113952	movie	the neon bible	the neon bible	0	1995	\n	91	drama
tt0113957	movie	the net	the net	0	1995	\n	114	sci-fi|thriller
tt0113965	movie	never talk to strangers	never talk to strangers	0	1995	\n	86	thriller
tt0113967	movie	new jersey drive	new jersey drive	0	1995	\n	98	crime|drama
tt0113968	movie	the next step	the next step	0	1997	\n	96	drama
tt0113972	movie	nick of time	nick of time	0	1995	\n	90	action|thriller
tt0113973	movie	nico icon	nico icon	0	1995	\n	70	documentary
tt0113986	movie	nine months	nine months	0	1995	\n	103	comedy
tt0113987	movie	nixon	nixon	0	1995	\n	192	drama
tt0114007	movie	nothing personal	nothing personal	0	1995	\n	85	drama|war
tt0114008	movie	ten benny	nothing to lose	0	1995	\n	108	drama
tt0114011	movie	now and then	now and then	0	1995	\n	100	drama
tt0114015	movie	nueba yol	nueba yol	0	1995	\n	106	comedy|drama
tt0114039	movie	once upon a time... when we were colored	once upon a time... when we were colored	0	1995	\n	115	drama
tt0114047	movie	open season	open season	0	1995	\n	97	comedy
tt0114048	movie	operation dumbo drop	operation dumbo drop	0	1995	\n	107	action|adventure|comedy|war
tt0114057	movie	othello	othello	0	1995	\n	123	drama
tt0114069	movie	outbreak	outbreak	0	1995	\n	127	action|drama|thriller
tt0114084	movie	panther	panther	0	1995	\n	124	drama
tt0114089	movie	parallel sons	parallel sons	0	1995	\n	93	drama|romance
tt0114093	movie	paris was a woman	paris was a woman	0	1996	\n	75	documentary
tt0114095	movie	party girl	party girl	0	1995	\n	94	comedy
tt0114103	movie	paul bowles - halbmond	paul bowles - halbmond	0	1995	\n	95	drama
tt0114113	movie	the perez family	the perez family	0	1995	\n	113	comedy|romance
tt0114117	tvepisode	persuasion	persuasion	0	1995	\n	107	romance
tt0114122	movie	pharaoh's army	pharaoh's army	0	1995	\n	90	war
tt0114129	movie	picture bride	picture bride	0	1994	\n	94	drama|romance
tt0114131	movie	pie in the sky	pie in the sky	0	1996	\n	95	comedy|romance
tt0114134	movie	the pillow book	the pillow book	0	1996	\n	126	drama|romance
tt0114147	movie	plutonium circus	plutonium circus	0	1994	\n	\n	documentary
tt0114148	movie	pocahontas	pocahontas	0	1995	\n	81	animation|children|musical|romance
tt0114151	movie	poison ivy ii	poison ivy ii	0	1996	\n	106	thriller
tt0114168	movie	powder	powder	0	1995	\n	111	drama|sci-fi
tt0114170	movie	power 98	power 98	0	1996	\n	89	action|mystery|thriller
tt0114194	movie	the prophecy	the prophecy	0	1995	\n	98	horror
tt0114210	movie	a pyromaniac's love story	a pyromaniac's love story	0	1995	\n	94	comedy|romance
tt0114214	movie	the quick and the dead	the quick and the dead	0	1995	\n	107	action|adventure|western
tt0114241	movie	reckless	reckless	0	1995	\n	91	comedy
tt0114266	movie	rendezvous in paris	les rendez-vous de paris	0	1995	\n	98	comedy|romance
tt0114268	tvmovie	rent-a-kid	rent-a-kid	0	1995	\n	85	comedy
tt0114272	movie	restoration	restoration	0	1995	\n	117	drama
tt0114279	movie	richard iii	richard iii	0	1995	\n	110	drama|war
tt0114287	movie	rob roy	rob roy	0	1995	\n	139	drama|romance|war
tt0114296	movie	roommates	roommates	0	1995	\n	108	comedy|drama
tt0114303	movie	rough magic	rough magic	0	1995	\n	104	drama|romance
tt0114305	movie	rude	rude	0	1995	\n	89	drama
tt0114307	movie	the run of the country	the run of the country	0	1995	\n	109	drama
tt0114319	movie	sabrina	sabrina	0	1995	\n	127	comedy|romance
tt0114322	movie	the sadness of sex	the sadness of sex	0	1998	\n	87	drama
tt0114323	movie	safe	safe	0	1995	\n	119	thriller
tt0114345	movie	the scarlet letter	the scarlet letter	0	1995	\n	135	drama
tt0114354	movie	brother of sleep	schlafes bruder	0	1995	\n	127	drama
tt0114367	movie	screamers	screamers	0	1995	\n	108	sci-fi|thriller
tt0114369	movie	se7en	se7en	0	1995	\n	127	crime|thriller
tt0114388	movie	sense and sensibility	sense and sensibility	0	1995	\n	136	drama|romance
tt0114435	movie	the show	the show	0	1995	\n	93	documentary
tt0114436	movie	showgirls	showgirls	0	1995	\n	128	drama
tt0114472	movie	sleepover	sleepover	0	1995	\n	88	comedy|drama
tt0114474	movie	small faces	small faces	0	1996	\n	108	drama
tt0114478	movie	smoke	smoke	0	1995	\n	112	drama
tt0114494	movie	someone else's america	someone else's america	0	1995	\n	96	drama
tt0114496	movie	something to talk about	something to talk about	0	1995	\n	106	comedy|drama|romance
tt0114500	movie	sonic outlaws	sonic outlaws	0	1995	\n	87	documentary
tt0114508	movie	species	species	0	1995	\n	108	horror|sci-fi
tt0114534	movie	the stars fell on henrietta	the stars fell on henrietta	0	1995	\n	109	drama
tt0114536	movie	steal big steal little	steal big steal little	0	1995	\n	135	comedy
tt0114550	movie	stonewall	stonewall	0	1995	\n	99	drama
tt0114558	movie	strange days	strange days	0	1995	\n	145	action|crime|sci-fi
tt0114571	movie	stuart saves his family	stuart saves his family	0	1995	\n	95	comedy
tt0114576	movie	sudden death	sudden death	0	1995	\n	111	action
tt0114592	movie	sweet nothing	sweet nothing	0	1995	\n	89	drama
tt0114594	movie	swimming with sharks	swimming with sharks	0	1994	\n	93	comedy|drama
tt0114597	movie	synthetic pleasures	synthetic pleasures	0	1995	\n	85	documentary
tt0114608	movie	tales from the crypt: demon knight	tales from the crypt: demon knight	0	1995	\n	92	horror
tt0114609	movie	tales from the hood	tales from the hood	0	1995	\n	98	comedy|horror
tt0114614	movie	tank girl	tank girl	0	1995	\n	104	action|comedy|musical|sci-fi
tt0114616	movie	tarantella	tarantella	0	1995	\n	100	drama
tt0114618	movie	target	target	0	1995	\n	122	action|drama
tt0114622	movie	the north star	north star	0	1996	\n	90	adventure|western
tt0114658	movie	theodore rex	theodore rex	0	1995	\n	92	comedy
tt0114660	movie	things to do in denver when you're dead	things to do in denver when you're dead	0	1995	\n	115	crime|drama|romance
tt0114663	movie	three wishes	three wishes	0	1995	\n	115	drama
tt0114666	movie	the tie that binds	the tie that binds	0	1995	\n	99	thriller
tt0114671	movie	land and freedom	land and freedom	0	1995	\n	109	war
tt0114681	movie	to die for	to die for	0	1995	\n	106	comedy|drama
tt0114682	movie	to wong foo thanks for everything, julie newmar	to wong foo thanks for everything, julie newmar	0	1995	\n	109	comedy
tt0114690	movie	tokyo fist	tokyo fist	0	1995	\n	87	action|drama
tt0114694	movie	tommy boy	tommy boy	0	1995	\n	97	comedy
tt0114702	movie	total eclipse	total eclipse	0	1995	\n	111	drama|romance
tt0114706	video	tough and deadly	tough and deadly	0	1995	\n	92	action|drama|thriller
tt0114709	movie	toy story	toy story	0	1995	\n	81	animation|children|comedy
tt0114736	video	true crime	true crime	0	1995	\n	94	mystery|thriller
tt0114746	movie	twelve monkeys	twelve monkeys	0	1995	\n	129	drama|sci-fi
tt0114753	movie	two bits	two bits	0	1995	\n	85	drama
tt0114781	movie	under siege 2: dark territory	under siege 2: dark territory	0	1995	\n	100	action
tt0114787	movie	underground	underground	0	1995	\n	170	war
tt0114788	movie	the underneath	underneath	0	1995	\n	99	mystery|thriller
tt0114798	movie	unstrung heroes	unstrung heroes	0	1995	\n	93	comedy|drama
tt0114805	movie	unzipped	unzipped	0	1995	\n	73	documentary
tt0114808	movie	the star maker	l'uomo delle stelle	0	1995	\n	113	drama
tt0114814	movie	the usual suspects	the usual suspects	0	1995	\n	106	crime|thriller
tt0114825	movie	vampire in brooklyn	vampire in brooklyn	0	1995	\n	100	comedy|romance
tt0114852	movie	village of the damned	village of the damned	0	1995	\n	99	horror|sci-fi
tt0114857	movie	virtuosity	virtuosity	0	1995	\n	106	sci-fi|thriller
tt0114885	movie	waiting to exhale	waiting to exhale	0	1995	\n	124	comedy|drama
tt0114887	movie	a walk in the clouds	a walk in the clouds	0	1995	\n	102	drama|romance
tt0114888	movie	the walking dead	the walking dead	0	1995	\n	88	drama|war
tt0114894	movie	war stories	war stories	0	1995	\n	95	documentary
tt0114898	movie	waterworld	waterworld	0	1995	\n	135	action|adventure
tt0114906	movie	welcome to the dollhouse	welcome to the dollhouse	0	1995	\n	88	comedy|drama
tt0114916	movie	when night is falling	when night is falling	0	1995	\n	94	drama|romance
tt0114924	movie	while you were sleeping	while you were sleeping	0	1995	\n	103	comedy|romance
tt0114928	movie	white man's burden	white man's burden	0	1995	\n	89	drama
tt0114936	movie	the wife	the wife	0	1995	\n	101	comedy|drama
tt0114938	movie	wild bill	wild bill	0	1995	\n	98	western
tt0114952	movie	wings of courage	wings of courage	0	1995	\n	50	adventure|romance
tt0115005	movie	xiu xiu: the sent-down girl	tian yu	0	1998	\n	99	drama|romance
tt0115012	movie	shanghai triad	yao a yao, yao dao wai po qiao	0	1995	\n	108	drama
tt0115033	movie	the young poisoner's handbook	the young poisoner's handbook	0	1995	\n	99	crime
tt0115433	movie	101 dalmatians	101 dalmatians	0	1996	\n	103	children|comedy
tt0115438	movie	2 days in the valley	2 days in the valley	0	1996	\n	104	crime
tt0115471	movie	adrenalin: fear the rush	adrenalin: fear the rush	0	1996	\n	77	action|sci-fi
tt0115472	movie	the adventures of pinocchio	the adventures of pinocchio	0	1996	\n	92	adventure|children
tt0115491	video	aladdin and the king of thieves	aladdin and the king of thieves	0	1996	\n	81	animation|children|comedy
tt0115493	movie	alaska	alaska	0	1996	\n	109	adventure|children
tt0115495	movie	albino alligator	albino alligator	0	1996	\n	97	crime|thriller
tt0115509	movie	all dogs go to heaven 2	all dogs go to heaven 2	0	1996	\n	82	animation|children|musical
tt0115530	movie	american buffalo	american buffalo	0	1996	\n	88	drama
tt0115531	movie	american strays	american strays	0	1996	\n	97	action
tt0115535	video	amityville dollhouse	amityville: dollhouse	0	1996	\n	93	horror
tt0115548	tvmovie	anna meintjies	anna meintjies	0	1983	\n	\n	drama
tt0115571	movie	the arrival	the arrival	0	1996	\n	115	action|sci-fi|thriller
tt0115580	movie	the associate	the associate	0	1996	\n	114	comedy
tt0115591	movie	august	august	0	1996	\n	94	drama
tt0115600	movie	bitter sugar	azúcar amarga	0	1996	\n	105	drama
tt0115610	movie	bad moon	bad moon	0	1996	\n	80	horror
tt0115624	movie	barb wire	barb wire	0	1996	\n	98	action|sci-fi
tt0115632	movie	basquiat	basquiat	0	1996	\n	108	drama
tt0115633	movie	bastard out of carolina	bastard out of carolina	0	1996	\n	98	drama
tt0115639	movie	beautiful girls	beautiful girls	0	1996	\n	112	drama
tt0115640	movie	beautiful thing	beautiful thing	0	1996	\n	90	drama|romance
tt0115641	movie	beavis and butt-head do america	beavis and butt-head do america	0	1996	\n	81	animation|comedy
tt0115644	movie	bed of roses	bed of roses	0	1996	\n	87	drama|romance
tt0115645	movie	before and after	before and after	0	1996	\n	108	drama|mystery
tt0115669	movie	the king of masks	bian lian	0	1996	\n	91	drama
tt0115676	movie	big bully	big bully	0	1996	\n	90	comedy|drama
tt0115678	movie	big night	big night	0	1996	\n	109	drama
tt0115680	movie	the big squeeze	the big squeeze	0	1996	\n	98	comedy|drama
tt0115683	movie	bio-dome	bio-dome	0	1996	\n	88	comedy
tt0115684	movie	bird of prey	bird of prey	0	1995	\n	105	action
tt0115685	movie	the birdcage	the birdcage	0	1996	\n	117	comedy
tt0115693	movie	black mask	hak hap	0	1996	\n	99	action
tt0115697	movie	black sheep	black sheep	0	1996	\n	87	comedy
tt0115710	movie	blood and wine	blood and wine	0	1996	\n	101	drama
tt0115715	movie	the bloody child	the bloody child	0	1996	\n	85	drama|thriller
tt0115725	movie	bogus	bogus	0	1996	\n	110	children|drama|fantasy
tt0115734	movie	bottle rocket	bottle rocket	0	1996	\n	91	comedy
tt0115736	movie	bound	bound	0	1996	\n	108	crime|drama|romance|thriller
tt0115742	movie	boys	boys	0	1996	\n	86	drama
tt0115744	movie	brassed off	brassed off	0	1996	\n	103	comedy|drama|romance
tt0115751	movie	breaking the waves	breaking the waves	0	1996	\n	159	drama
tt0115754	movie	breathing room	breathing room	0	1996	\n	90	romance
tt0115759	movie	broken arrow	broken arrow	0	1996	\n	108	action|thriller
tt0115760	movie	broken english	broken english	0	1996	\n	92	drama
tt0115783	movie	bulletproof	bulletproof	0	1996	\n	84	action
tt0115798	movie	the cable guy	the cable guy	0	1996	\n	96	comedy
tt0115834	movie	carnosaur 3: primal species	carnosaur 3: primal species	0	1996	\n	85	horror|sci-fi
tt0115836	movie	carpool	carpool	0	1996	\n	89	comedy|crime
tt0115837	movie	carried away	carried away	0	1996	\n	109	drama|romance
tt0115847	movie	caught	caught	0	1996	\n	110	drama|thriller
tt0115851	movie	celtic pride	celtic pride	0	1996	\n	91	comedy
tt0115856	movie	when the cat's away	chacun cherche son chat	0	1996	\n	91	comedy|romance
tt0115857	movie	chain reaction	chain reaction	0	1996	\n	107	action|adventure|thriller
tt0115862	movie	the chamber	the chamber	0	1996	\n	113	drama
tt0115870	movie	charms zwischenfälle	charms zwischenfälle	0	1996	\n	87	drama
tt0115885	video	children of the corn: the gathering	children of the corn: the gathering	0	1996	\n	85	horror
tt0115886	movie	children of the revolution	children of the revolution	0	1996	\n	101	comedy
tt0115906	movie	citizen ruth	citizen ruth	0	1996	\n	106	comedy|drama
tt0115907	movie	city hall	city hall	0	1996	\n	111	drama|thriller
tt0115927	movie	commandments	commandments	0	1997	\n	88	romance
tt0115951	movie	cosi	cosi	0	1996	\n	100	comedy
tt0115956	movie	courage under fire	courage under fire	0	1996	\n	116	drama|war
tt0115963	movie	the craft	the craft	0	1996	\n	101	drama|horror
tt0115964	movie	crash	crash	0	1996	\n	100	drama|thriller
